UNITID,EFRES01,EFRES02 
222938,1,1
222938,20,10
222938,1,1
222938,1,1
222938,1,0
222938,1,1
222938,1,1
222938,438,241
222938,464,256
222938,464,256
222983,5,5
222983,4,3
222983,2,2
222983,2,2
222983,2,2
222983,1,1
222983,1,1
222983,1,1
222983,1,0
222983,3,3
222983,5,5
222983,2,2
222983,1,1
222983,314,311
222983,1,1
222983,1,1
222983,346,341
222983,17,16
222983,1,
222983,364,357
222992,2,1
222992,3,1
222992,2,2
222992,1,1
222992,24,16
222992,1,0
222992,1,1
222992,3,3
222992,2,1
222992,2,2
222992,1,1
222992,2,1
222992,1,1
222992,2,1
222992,2,2
222992,5,2
222992,2,1
222992,1,0
222992,1,1
222992,1,0
222992,1,1
222992,1,0
222992,4,1
222992,2,0
222992,3,1
222992,2,2
222992,2,2
222992,2,0
222992,2,2
222992,1,1
222992,1,0
222992,1,1
222992,4,2
222992,5282,3851
222992,3,2
222992,2,1
222992,1,0
222992,1,1
222992,5374,3906
222992,276,187
222992,5650,4093
223232,4,4
223232,30,30
223232,24,24
223232,172,169
223232,98,96
223232,5,5
223232,32,32
223232,20,20
223232,3,3
223232,5,5
223232,50,50
223232,8,8
223232,9,9
223232,24,24
223232,1,1
223232,40,40
223232,8,8
223232,9,9
223232,7,7
223232,21,21
223232,8,8
223232,41,41
223232,1,1
223232,5,5
223232,6,6
223232,3,3
223232,4,4
223232,16,16
223232,10,10
223232,10,10
223232,10,10
223232,54,54
223232,17,17
223232,10,10
223232,1,1
223232,3,3
223232,3,3
223232,26,26
223232,2271,2253
223232,2,2
223232,1,1
223232,19,19
223232,37,36
223232,3,3
223232,1,1
223232,5,5
223232,3137,3113
223232,1,1
223232,1,1
223232,1,1
223232,3,3
223232,50,42
223232,3190,3158
223427,4,2
223427,1,0
223427,4,2
223427,2,1
223427,42,20
223427,6,4
223427,1,1
223427,10,5
223427,5,1
223427,5,4
223427,2,0
223427,7,5
223427,3,3
223427,3,2
223427,5,2
223427,1,1
223427,19,7
223427,7,4
223427,6,1
223427,5,3
223427,4,3
223427,6,3
223427,2,2
223427,2,1
223427,4,2
223427,2,0
223427,4,2
223427,8,6
223427,9,7
223427,13,8
223427,1,0
223427,2,2
223427,5,3
223427,5,2
223427,9,5
223427,1,0
223427,3,2
223427,1,0
223427,18,13
223427,8858,5623
223427,1,1
223427,9,7
223427,4,2
223427,6,3
223427,1,0
223427,9116,5765
223427,1,1
223427,1,1
223427,2,2
223427,9119,5768
223506,1,0
223506,1,0
223506,1,0
223506,4,2
223506,1,0
223506,1,1
223506,579,357
223506,588,360
223506,51,
223506,639,360
224156,1,0
224156,1,1
224156,70,20
224156,72,21
224156,72,21
224527,1,1
224527,1,1
224527,12,11
224527,1,1
224527,2,2
224527,1,1
224527,1,0
224527,325,315
224527,344,332
224527,1,1
224527,345,333
224642,1,0
224642,1,1
224642,6,4
224642,2,0
224642,11,5
224642,3,1
224642,1,1
224642,5,2
224642,5,0
224642,2,2
224642,4,1
224642,2,0
224642,6,5
224642,2,0
224642,1,1
224642,1,0
224642,4,2
224642,1,0
224642,1,1
224642,3,3
224642,2,0
224642,1,0
224642,54,32
224642,3,0
224642,3,2
224642,1,0
224642,3,1
224642,3,2
224642,1,1
224642,1,1
224642,3,1
224642,4699,3397
224642,2,2
224642,1,0
224642,2,0
224642,2,1
224642,1,1
224642,4844,3470
224642,3,3
224642,3,3
224642,71,32
224642,4918,3505
224776,5,4
224776,1,1
224776,1,0
224776,5,2
224776,1,1
224776,329,209
224776,1,0
224776,343,217
224776,343,217
224891,1,1
224891,1,1
224891,2,2
224891,1,0
224891,1,1
224891,1,1
224891,1,1
224891,2,2
224891,143,91
224891,153,100
224891,1,0
224891,1,0
224891,2,1
224891,156,101
224961,1,1
224961,1,1
224961,1,0
224961,1,1
224961,1,0
224961,292,184
224961,297,187
224961,8,5
224961,305,192
225070,1,0
225070,1,1
225070,1,1
225070,40,15
225070,821,473
225070,864,490
225070,1,0
225070,865,490
225308,1,0
225308,1,1
225308,2,1
225308,3,0
225308,3,2
225308,2,2
225308,7,2
225308,3,1
225308,1,0
225308,1,0
225308,3,2
225308,8,4
225308,1,1
225308,1,0
225308,2,2
225308,1,0
225308,3,3
225308,2,0
225308,2,1
225308,3,1
225308,3,0
225308,2,1
225308,3,0
225308,2,0
225308,1,1
225308,2,1
225308,1238,803
225308,3,2
225308,1,0
225308,1305,831
225308,15,4
225308,1320,835
225432,1,1
225432,1,1
225432,1,1
225432,1,1
225432,1,1
225432,1,1
225432,1,1
225432,1,1
225432,1106,1028
225432,1,0
225432,1115,1036
225432,15,6
225432,1130,1042
225511,3,3
225511,3,3
225511,2,2
225511,12,12
225511,1,1
225511,1,1
225511,5,5
225511,3,3
225511,6,6
225511,1,1
225511,1,1
225511,1,1
225511,1,1
225511,11,11
225511,2,2
225511,1,1
225511,4,4
225511,1,1
225511,2,2
225511,3,3
225511,2,2
225511,2,2
225511,1,1
225511,7,0
225511,1,1
225511,7,7
225511,1,1
225511,1,1
225511,4,4
225511,3202,3192
225511,1,1
225511,1,1
225511,1,1
225511,1,1
225511,1,1
225511,3297,3280
225511,137,134
225511,3434,3414
225520,1,1
225520,2,2
225520,12,10
225520,1,1
225520,1,1
225520,1,1
225520,2,2
225520,1,1
225520,1,0
225520,2,2
225520,1,1
225520,543,359
225520,568,381
225520,6,
225520,574,381
225548,1,1
225548,1,1
225548,344,324
225548,1,0
225548,347,326
225548,347,326
225575,1,0
225575,11,6
225575,2,1
225575,2,2
225575,3,1
225575,1,0
225575,1,0
225575,1,1
225575,2,2
225575,198,103
225575,222,116
225575,6,0
225575,228,116
225627,1,1
225627,4,4
225627,2,2
225627,2,2
225627,1,1
225627,1,0
225627,1,0
225627,2,1
225627,1,1
225627,2,1
225627,1,1
225627,1,0
225627,2,2
225627,2,2
225627,984,917
225627,1,1
225627,32,6
225627,1040,942
225627,1,1
225627,1,1
225627,4,4
225627,1045,947
225849,93,16
225849,93,16
225849,93,16
225858,98,33
225858,98,33
225858,98,33
225885,1,1
225885,1,1
225885,5,5
225885,2,2
225885,1,1
225885,3,2
225885,1,1
225885,2,2
225885,2,2
225885,1,1
225885,119,109
225885,138,127
225885,138,127
225991,1,1
225991,1,0
225991,1,0
225991,21,9
225991,24,10
225991,24,10
226019,4,4
226019,2,2
226019,1,1
226019,3,3
226019,12,9
226019,1,1
226019,1,0
226019,1149,830
226019,1,1
226019,1174,851
226019,4,2
226019,1,
226019,1179,853
226107,35,15
226107,1,1
226107,398,273
226107,434,289
226107,434,289
226125,125,7
226125,125,7
226125,125,7
226134,3,2
226134,1,1
226134,1,1
226134,1,0
226134,1,1
226134,1,0
226134,1,0
226134,1,0
226134,1615,1389
226134,1625,1394
226134,5,4
226134,5,4
226134,61,48
226134,1691,1446
226204,2,0
226204,2,0
226204,2,2
226204,2,1
226204,1,0
226204,1,1
226204,1,0
226204,1,1
226204,2,0
226204,1,1
226204,1008,587
226204,1023,593
226204,17,8
226204,1040,601
226277,2,0
226277,1,0
226277,2,0
226277,2,0
226277,1,1
226277,1,0
226277,155,52
226277,164,53
226277,164,53
226383,1,1
226383,2,2
226383,2,1
226383,5,4
226383,1,1
226383,1,1
226383,1,1
226383,10,10
226383,1,1
226383,1,1
226383,228,216
226383,253,239
226383,1,1
226383,1,1
226383,1,0
226383,255,240
226408,1,0
226408,1,1
226408,558,252
226408,1,0
226408,561,253
226408,561,253
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,1,1
226471,651,641
226471,2,2
226471,1,1
226471,667,657
226471,8,0
226471,675,657
226578,1,0
226578,1,0
226578,2,2
226578,4,2
226578,1,1
226578,1,0
226578,1,0
226578,1,1
226578,1,0
226578,2,1
226578,1,0
226578,2,2
226578,2,1
226578,2,0
226578,1362,947
226578,1,1
226578,1,1
226578,1,0
226578,1387,959
226578,12,5
226578,1399,964
226587,1,1
226587,2,2
226587,1,1
226587,1,1
226587,10,10
226587,1,1
226587,1,1
226587,230,224
226587,1,1
226587,248,242
226587,2,1
226587,250,243
226833,1,0
226833,3,1
226833,1,1
226833,1,0
226833,1,0
226833,1,0
226833,1,1
226833,1,0
226833,1,0
226833,1,0
226833,2,0
226833,1,0
226833,3,0
226833,1,0
226833,759,381
226833,1,0
226833,1,0
226833,2,0
226833,782,384
226833,34,11
226833,2,
226833,818,395
227058,103,21
227058,103,21
227058,103,21
227225,1,0
227225,2,1
227225,4,4
227225,2,2
227225,1,1
227225,3,2
227225,758,538
227225,771,548
227225,1,1
227225,1,1
227225,2,1
227225,774,550
227298,1,0
227298,2,2
227298,3,1
227298,1,0
227298,1,0
227298,2,0
227298,3,2
227298,2,0
227298,1,0
227298,2,0
227298,2,0
227298,1,1
227298,1,0
227298,1,0
227298,1,1
227298,129,35
227298,2,0
227298,1,0
227298,1,0
227298,157,42
227298,157,42
227331,1,1
227331,1,1
227331,1,1
227331,334,324
227331,337,327
227331,1,1
227331,338,328
227368,2,2
227368,1,0
227368,5,5
227368,1,1
227368,1,1
227368,1,0
227368,1,1
227368,3438,3322
227368,1,1
227368,3451,3333
227368,50,42
227368,3501,3375
227377,1,0
227377,2,2
227377,1737,1424
227377,1740,1426
227377,36,24
227377,1,
227377,1777,1450
227386,2,2
227386,3,3
227386,2,1
227386,2,2
227386,15,10
227386,1,0
227386,1,0
227386,418,211
227386,1,1
227386,445,230
227386,2,2
227386,2,2
227386,8,3
227386,455,235
227401,1,1
227401,2,2
227401,1,1
227401,1,0
227401,1,0
227401,1,0
227401,1,1
227401,3,3
227401,1,1
227401,2,0
227401,1,1
227401,29,15
227401,1,1
227401,1172,761
227401,2,1
227401,1219,788
227401,2,1
227401,1221,789
227526,3,3
227526,1,1
227526,2,2
227526,26,24
227526,9,9
227526,1,1
227526,1,1
227526,7,7
227526,5,5
227526,12,12
227526,2,2
227526,4,4
227526,12,12
227526,2,2
227526,1,1
227526,2,2
227526,11,11
227526,1,1
227526,1,1
227526,2,2
227526,3,3
227526,1,1
227526,3,3
227526,5,5
227526,1,1
227526,1,0
227526,4,4
227526,1337,1325
227526,1,1
227526,1,1
227526,1,1
227526,2,1
227526,1465,1449
227526,1,1
227526,1,1
227526,1466,1450
227757,4,3
227757,1,1
227757,8,8
227757,1,1
227757,71,71
227757,10,10
227757,8,8
227757,2,2
227757,28,28
227757,20,20
227757,2,2
227757,1,1
227757,20,20
227757,6,6
227757,3,3
227757,4,4
227757,5,5
227757,11,11
227757,1,1
227757,8,8
227757,8,8
227757,5,5
227757,2,2
227757,1,1
227757,7,7
227757,1,1
227757,2,2
227757,8,8
227757,2,2
227757,9,9
227757,3,3
227757,20,19
227757,8,8
227757,7,7
227757,8,8
227757,9,9
227757,9,9
227757,1,1
227757,4,4
227757,1,1
227757,7,7
227757,448,446
227757,1,1
227757,12,12
227757,14,14
227757,5,4
227757,23,22
227757,839,833
227757,2,2
227757,2,2
227757,135,132
227757,976,967
227836,152,12
227836,152,12
227836,152,12
227845,4,4
227845,40,40
227845,2,2
227845,2,2
227845,1,1
227845,3,3
227845,3,3
227845,1,1
227845,2,2
227845,1,1
227845,9,9
227845,2,2
227845,5,5
227845,2,2
227845,1,1
227845,2,2
227845,1,1
227845,1,1
227845,1,1
227845,4,4
227845,1,1
227845,1,1
227845,1,1
227845,1,1
227845,2,2
227845,613,609
227845,5,5
227845,2,2
227845,2,2
227845,1,1
227845,3,2
227845,1,1
227845,12,10
227845,732,725
227845,59,42
227845,791,767
227854,3,2
227854,1,1
227854,1,0
227854,1,1
227854,1096,725
227854,1102,729
227854,28,3
227854,1130,732
227863,1,1
227863,1,0
227863,1,1
227863,1,1
227863,1,1
227863,2,2
227863,211,178
227863,1,1
227863,219,185
227863,16,10
227863,2,
227863,237,195
227924,2,2
227924,2,2
227924,1,1
227924,7,5
227924,2,1
227924,1,1
227924,2,2
227924,1,1
227924,1,0
227924,1,0
227924,1,1
227924,1,1
227924,14,9
227924,1,0
227924,1,1
227924,1,1
227924,1,1
227924,1,1
227924,1,1
227924,1,0
227924,2,1
227924,3268,2385
227924,1,1
227924,2,2
227924,3316,2420
227924,21,9
227924,3337,2429
227979,3,1
227979,3,1
227979,3,3
227979,7,4
227979,2,1
227979,8,5
227979,8,4
227979,3,3
227979,1,0
227979,1,1
227979,1,1
227979,1,1
227979,3,2
227979,1,0
227979,1,1
227979,1,1
227979,2,1
227979,1,1
227979,4,3
227979,1,1
227979,1,0
227979,3,3
227979,5416,4160
227979,3,3
227979,3,0
227979,1,0
227979,5482,4201
227979,1,0
227979,2,2
227979,3,2
227979,91,50
227979,5576,4253
228042,1,1
228042,1,1
228042,1,1
228042,296,290
228042,299,293
228042,299,293
228149,25,22
228149,1,1
228149,2,2
228149,1,0
228149,3,3
228149,1,1
228149,1,1
228149,1,1
228149,6,5
228149,1,1
228149,1,1
228149,2,2
228149,521,390
228149,566,430
228149,28,0
228149,2,
228149,596,430
228158,1,0
228158,1,1
228158,5,3
228158,2,2
228158,2,2
228158,5,1
228158,4,0
228158,1,1
228158,1,0
228158,3,2
228158,1,0
228158,1,0
228158,1,0
228158,2,0
228158,1,1
228158,3,2
228158,68,13
228158,2,2
228158,1,1
228158,2,1
228158,5,2
228158,1,1
228158,1,0
228158,1,1
228158,1368,1127
228158,1,1
228158,1,1
228158,1485,1165
228158,1485,1165
228200,109,37
228200,109,37
228200,109,37
228219,1,1
228219,82,32
228219,83,33
228219,83,33
228246,18,18
228246,24,24
228246,12,12
228246,189,189
228246,36,36
228246,30,29
228246,1,1
228246,3,3
228246,70,69
228246,37,37
228246,3,3
228246,42,42
228246,8,8
228246,1,1
228246,11,11
228246,4,4
228246,17,17
228246,13,13
228246,12,12
228246,11,11
228246,12,12
228246,1,1
228246,43,42
228246,4,4
228246,6,6
228246,3,3
228246,22,22
228246,6,6
228246,26,26
228246,12,12
228246,8,8
228246,23,23
228246,10,9
228246,12,12
228246,1,1
228246,5,5
228246,1,1
228246,26,26
228246,558,551
228246,1,1
228246,18,17
228246,12,12
228246,1,1
228246,6,6
228246,5,5
228246,1364,1352
228246,1,1
228246,1,1
228246,1,1
228246,3,3
228246,64,54
228246,1431,1409
228343,1,1
228343,3,3
228343,1,1
228343,10,10
228343,5,5
228343,1,1
228343,1,1
228343,2,2
228343,1,1
228343,2,2
228343,1,1
228343,1,1
228343,1,1
228343,5,5
228343,1,1
228343,1,1
228343,2,2
228343,2,2
228343,430,427
228343,4,3
228343,1,1
228343,476,472
228343,15,13
228343,491,485
228459,1,1
228459,1,1
228459,2,2
228459,3,3
228459,11,11
228459,10,10
228459,6,6
228459,3,3
228459,1,1
228459,5,5
228459,2,2
228459,1,1
228459,1,1
228459,2,2
228459,3,3
228459,2,2
228459,1,1
228459,1,1
228459,1,1
228459,2,2
228459,1,1
228459,3,3
228459,3,1
228459,2,2
228459,4,4
228459,4,4
228459,2,2
228459,2,2
228459,1,1
228459,5267,5167
228459,2,2
228459,3,3
228459,2,2
228459,5355,5253
228459,1,1
228459,1,1
228459,9,6
228459,5365,5260
228486,1,1
228486,1,1
228486,1,1
228486,2,2
228486,1,1
228486,4,4
228486,1,1
228486,1,1
228486,1,1
228486,41,38
228486,54,51
228486,6,4
228486,60,55
228501,2,2
228501,1,1
228501,1,1
228501,1,0
228501,2,2
228501,1,1
228501,1,1
228501,296,260
228501,305,268
228501,305,268
228608,2,0
228608,1,0
228608,5,0
228608,4,2
228608,2,0
228608,1,0
228608,1,0
228608,1,1
228608,1,0
228608,1,1
228608,1,0
228608,1,0
228608,1,0
228608,1,0
228608,1,0
228608,1,0
228608,2,1
228608,4,0
228608,2,0
228608,1,0
228608,3,0
228608,620,397
228608,2,1
228608,1,1
228608,660,404
228608,1,0
228608,1,0
228608,10,3
228608,671,407
228680,2,2
228680,1,1
228680,1,1
228680,1,1
228680,3,3
228680,1,1
228680,888,888
228680,897,897
228680,3,3
228680,3,3
228680,900,900
228699,165,49
228699,509,220
228699,1,0
228699,675,269
228699,1,
228699,676,269
228723,3,3
228723,2,2
228723,8,8
228723,6,6
228723,55,53
228723,12,11
228723,6,6
228723,2,2
228723,20,20
228723,33,32
228723,2,2
228723,3,3
228723,13,13
228723,5,5
228723,2,2
228723,7,7
228723,3,3
228723,25,24
228723,2,2
228723,10,10
228723,4,4
228723,6,5
228723,4,4
228723,1,1
228723,11,11
228723,1,1
228723,3,3
228723,5,5
228723,1,1
228723,10,9
228723,7,7
228723,9,9
228723,10,9
228723,1,1
228723,10,10
228723,11,11
228723,11,11
228723,9,9
228723,1,1
228723,5,5
228723,1,1
228723,18,18
228723,9768,9702
228723,1,1
228723,16,16
228723,7,6
228723,7,7
228723,10157,10082
228723,84,71
228723,10241,10153
228778,8,7
228778,2,2
228778,4,4
228778,1,1
228778,128,128
228778,12,12
228778,16,16
228778,2,2
228778,17,17
228778,16,16
228778,3,3
228778,1,1
228778,56,56
228778,2,2
228778,2,2
228778,9,9
228778,4,4
228778,18,18
228778,20,20
228778,11,11
228778,8,8
228778,9,8
228778,2,2
228778,10,10
228778,6,6
228778,24,24
228778,8,8
228778,38,37
228778,1,1
228778,1,1
228778,7,7
228778,8,8
228778,8,8
228778,8,8
228778,4,4
228778,1,1
228778,2,2
228778,16,16
228778,6485,6433
228778,2,2
228778,2,2
228778,11,11
228778,3,2
228778,1,1
228778,4,4
228778,25,25
228778,7026,6970
228778,1,1
228778,1,1
228778,2,2
228778,221,192
228778,7249,7164
228796,3,3
228796,6,6
228796,9,8
228796,2,2
228796,1,1
228796,6,5
228796,3,2
228796,1,1
228796,1,1
228796,5,5
228796,1,1
228796,3,2
228796,1,1
228796,3,3
228796,1,1
228796,1,0
228796,1,1
228796,2,2
228796,2,2
228796,18,15
228796,1,1
228796,1,0
228796,2,2
228796,2987,2860
228796,1,0
228796,3,3
228796,3065,2928
228796,1,1
228796,1,1
228796,175,152
228796,3241,3081
228802,1,1
228802,1,1
228802,2,2
228802,3,3
228802,1,1
228802,1,1
228802,1,1
228802,688,675
228802,698,685
228802,9,6
228802,707,691
228875,14,14
228875,2,2
228875,40,40
228875,25,23
228875,305,298
228875,56,53
228875,7,6
228875,21,18
228875,28,26
228875,4,3
228875,4,4
228875,78,75
228875,3,3
228875,7,7
228875,42,41
228875,6,6
228875,28,27
228875,1,1
228875,7,7
228875,14,13
228875,11,9
228875,14,14
228875,8,8
228875,43,42
228875,2,1
228875,14,14
228875,11,10
228875,2,2
228875,16,14
228875,11,11
228875,8,6
228875,15,15
228875,1,1
228875,13,13
228875,25,23
228875,18,17
228875,7,7
228875,4,4
228875,2,2
228875,34,34
228875,880,863
228875,5,5
228875,6,6
228875,9,8
228875,8,8
228875,1,1
228875,5,5
228875,1865,1810
228875,1,1
228875,1,1
228875,70,53
228875,1936,1864
228884,2,2
228884,6,6
228884,8,8
228884,4,4
228884,7,7
228884,1,1
228884,3,3
228884,5,5
228884,1,1
228884,2,2
228884,201,187
228884,240,226
228884,2,2
228884,2,2
228884,242,228
228981,2,2
228981,1,1
228981,2,2
228981,1,1
228981,1,1
228981,1,1
228981,337,337
228981,1,1
228981,346,346
228981,346,346
229018,1,1
229018,2,2
229018,2,2
229018,2,2
229018,1,1
229018,1,1
229018,6,6
229018,1,1
229018,311,290
229018,327,306
229018,5,2
229018,332,308
229027,2,1
229027,12,9
229027,3,1
229027,7,5
229027,1,1
229027,1,1
229027,1,0
229027,2,2
229027,1,1
229027,1,1
229027,1,1
229027,1,1
229027,1,1
229027,1,1
229027,2,2
229027,1,1
229027,1,1
229027,1,1
229027,2,2
229027,3,3
229027,2,0
229027,2,2
229027,2,2
229027,3465,3405
229027,1,0
229027,2,2
229027,2,2
229027,1,0
229027,3522,3449
229027,1,1
229027,2,1
229027,2,2
229027,5,4
229027,66,44
229027,3593,3497
229036,103,5
229036,103,5
229036,103,5
229063,2,2
229063,5,5
229063,1,0
229063,30,27
229063,2,2
229063,2,2
229063,3,2
229063,5,5
229063,15,12
229063,5,4
229063,1,1
229063,24,21
229063,4,4
229063,1,1
229063,2,2
229063,11,8
229063,1,1
229063,5,5
229063,2,2
229063,1,1
229063,2,2
229063,6,6
229063,1,1
229063,1,1
229063,9,8
229063,949,868
229063,2,2
229063,2,1
229063,1,1
229063,1095,997
229063,1,1
229063,1,1
229063,13,6
229063,1109,1004
229115,1,1
229115,1,1
229115,6,6
229115,1,1
229115,22,22
229115,32,32
229115,6,6
229115,7,7
229115,7,7
229115,1,1
229115,2,2
229115,1,1
229115,1,1
229115,3,3
229115,1,1
229115,3,3
229115,1,1
229115,3,3
229115,2,2
229115,4,4
229115,89,89
229115,5,5
229115,9,9
229115,2,2
229115,3,3
229115,10,10
229115,2,2
229115,2,2
229115,1,1
229115,1,1
229115,2,2
229115,4477,4477
229115,1,1
229115,2,2
229115,7,7
229115,1,1
229115,7,7
229115,4726,4726
229115,59,59
229115,4785,4785
229160,2,2
229160,2,2
229160,1,1
229160,1,1
229160,1,1
229160,178,109
229160,185,116
229160,88,72
229160,273,188
229179,2,2
229179,1,0
229179,1,1
229179,2,2
229179,2,1
229179,1155,1151
229179,1,0
229179,1164,1157
229179,3,3
229179,2,
229179,1169,1160
229267,1,1
229267,10,0
229267,1,1
229267,20,20
229267,10,10
229267,1,1
229267,1,1
229267,1,1
229267,1,1
229267,3,3
229267,2,2
229267,1,1
229267,5,5
229267,2,2
229267,1,1
229267,2,2
229267,2,2
229267,3,3
229267,2,2
229267,7,7
229267,2,2
229267,2,2
229267,8,8
229267,1,1
229267,2,2
229267,1,1
229267,7,7
229267,10,10
229267,2,2
229267,3,3
229267,364,356
229267,2,1
229267,1,1
229267,5,5
229267,1,1
229267,487,468
229267,47,43
229267,534,511
229319,2,1
229319,1,0
229319,2,0
229319,761,522
229319,766,523
229319,766,523
229355,4,0
229355,2,2
229355,3,3
229355,5,5
229355,1,1
229355,1,1
229355,1,0
229355,1,1
229355,1,1
229355,39,18
229355,1,0
229355,2,2
229355,3,3
229355,4,2
229355,4,4
229355,1,1
229355,2,2
229355,2,2
229355,3,2
229355,1,0
229355,1,1
229355,3,1
229355,1,1
229355,1,1
229355,2831,2134
229355,1,1
229355,1,0
229355,1,1
229355,1,0
229355,3,2
229355,2925,2192
229355,33,13
229355,2958,2205
229540,1,1
229540,677,478
229540,678,479
229540,2,1
229540,680,480
229814,1,1
229814,7,4
229814,2,1
229814,13,8
229814,30,30
229814,2,2
229814,2,1
229814,1,0
229814,1,1
229814,5,5
229814,8,8
229814,2,2
229814,1,1
229814,1,1
229814,1,1
229814,2,2
229814,1,1
229814,1,0
229814,29,29
229814,1,1
229814,3,2
229814,15,15
229814,1,1
229814,1141,1099
229814,7,7
229814,2,2
229814,2,2
229814,1282,1227
229814,17,5
229814,1299,1232
229841,1,1
229841,1,1
229841,2,1
229841,1,1
229841,1,1
229841,1,1
229841,1626,1320
229841,1633,1326
229841,1633,1326
229887,1,1
229887,9,9
229887,31,28
229887,1,1
229887,5,4
229887,6,5
229887,4,4
229887,25,19
229887,3,2
229887,1,1
229887,5,4
229887,2,2
229887,1,1
229887,1,1
229887,1,1
229887,2,2
229887,6,6
229887,154,144
229887,1,1
229887,2,2
229887,261,238
229887,2,2
229887,2,2
229887,23,17
229887,3,
229887,289,257
230056,1,0
230056,4,1
230056,1,1
230056,1,0
230056,17,7
230056,24,9
230056,24,9
230171,7,7
230171,30,27
230171,43,38
230171,12,11
230171,1,1
230171,1,0
230171,11,11
230171,21,16
230171,3,3
230171,1,1
230171,2,0
230171,1,1
230171,1,1
230171,1,1
230171,1,1
230171,1,1
230171,4,3
230171,145,130
230171,3,3
230171,2,1
230171,7,6
230171,1,1
230171,4,4
230171,1311,988
230171,2,1
230171,13,13
230171,1,1
230171,4,4
230171,1634,1275
230171,42,12
230171,1676,1287
230384,61,11
230384,61,11
230384,61,11
230418,14,3
230418,43,24
230418,6,4
230418,8,3
230418,7,2
230418,1,0
230418,18,9
230418,3,2
230418,1,0
230418,1,1
230418,2,1
230418,4,2
230418,1,1
230418,2,1
230418,1,0
230418,8,4
230418,1,1
230418,4,1
230418,2,1
230418,1,0
230418,1,1
230418,7,4
230418,2,0
230418,3,2
230418,14,11
230418,207,67
230418,2,1
230418,11,7
230418,2,1
230418,377,154
230418,48,21
230418,425,175
230597,4,4
230597,7,6
230597,4,2
230597,9,8
230597,1,1
230597,3,1
230597,1,0
230597,4,4
230597,15,11
230597,1,1
230597,1,0
230597,1,1
230597,1,1
230597,1,0
230597,13,9
230597,2,1
230597,1,1
230597,1,1
230597,3,1
230597,4,4
230597,7,5
230597,1258,952
230597,1,1
230597,2,2
230597,1,1
230597,2,2
230597,4,3
230597,1352,1023
230597,51,8
230597,1403,1031
230603,1,0
230603,3,3
230603,23,21
230603,1,0
230603,62,58
230603,6,5
230603,1,0
230603,2,1
230603,7,6
230603,10,10
230603,1,0
230603,2,0
230603,1,1
230603,2,0
230603,2,2
230603,1,1
230603,1,1
230603,2,2
230603,1,1
230603,1,1
230603,110,102
230603,2,1
230603,2,2
230603,1,1
230603,1,0
230603,1,1
230603,4,3
230603,1,0
230603,1,0
230603,1,1
230603,6,4
230603,915,811
230603,1,0
230603,9,9
230603,1,1
230603,2,1
230603,19,5
230603,1207,1055
230603,65,7
230603,1272,1062
230630,20,6
230630,20,6
230630,20,6
230728,1,1
230728,6,4
230728,102,92
230728,1,1
230728,106,100
230728,108,66
230728,2,2
230728,10,9
230728,5,5
230728,5,4
230728,328,297
230728,11,9
230728,3,2
230728,4,4
230728,4,4
230728,4,3
230728,2,1
230728,8,8
230728,3,3
230728,6,5
230728,9,8
230728,2,1
230728,3,3
230728,18,17
230728,3,3
230728,56,48
230728,2,1
230728,5,5
230728,13,11
230728,14,12
230728,3,3
230728,1,1
230728,7,6
230728,5,5
230728,24,22
230728,13,11
230728,1,1
230728,3,3
230728,6,6
230728,35,31
230728,2823,2352
230728,2,2
230728,14,14
230728,42,38
230728,4,4
230728,38,34
230728,2,1
230728,3867,3263
230728,1,1
230728,1,1
230728,91,61
230728,11,
230728,3970,3325
230737,1,0
230737,5,4
230737,39,29
230737,5,2
230737,82,57
230737,32,23
230737,4,2
230737,6,4
230737,3,2
230737,5,3
230737,37,28
230737,5,5
230737,4,4
230737,2,2
230737,2,2
230737,1,1
230737,4,2
230737,5,4
230737,3,3
230737,1,1
230737,4,2
230737,4,3
230737,3,2
230737,32,25
230737,9,6
230737,8,7
230737,6,3
230737,4,1
230737,1,0
230737,14,9
230737,2,1
230737,6,4
230737,5,4
230737,31,22
230737,2863,1762
230737,1,0
230737,4,4
230737,34,18
230737,2,1
230737,4,4
230737,2,1
230737,25,8
230737,3310,2065
230737,1,1
230737,1,1
230737,41,8
230737,3352,2074
230746,6,6
230746,10,6
230746,2,2
230746,1,0
230746,3,2
230746,9,6
230746,3,3
230746,1,0
230746,1,1
230746,1,1
230746,1,0
230746,2,1
230746,11,7
230746,2,1
230746,1,1
230746,2,0
230746,2,2
230746,1,1
230746,1,1
230746,1,0
230746,5,2
230746,2776,1401
230746,3,1
230746,2,0
230746,5,4
230746,1,0
230746,1,0
230746,3,2
230746,29,18
230746,2886,1469
230746,156,80
230746,3042,1549
230764,1,1
230764,3,2
230764,15,13
230764,2,2
230764,180,162
230764,41,37
230764,5,3
230764,1,0
230764,1,1
230764,11,10
230764,4,4
230764,11,10
230764,96,82
230764,11,11
230764,3,3
230764,4,4
230764,1,1
230764,1,1
230764,8,6
230764,10,9
230764,11,10
230764,18,16
230764,1,1
230764,9,9
230764,49,48
230764,6,5
230764,8,7
230764,6,6
230764,12,11
230764,10,9
230764,1,1
230764,11,10
230764,15,15
230764,16,12
230764,1,1
230764,9,7
230764,3,1
230764,62,59
