UNITID,EFTOTLT,EFTOTLM,EFTOTLW
165936,1710,652,1058
165936,1681,644,1037
165936,478,176,302
165936,1203,468,735
165936,29,8,21
165936,363,69,294
165936,73,21,52
165936,1130,447,683
165936,1768,656,1112
165936,1668,636,1032
165936,1651,632,1019
165936,477,175,302
165936,1174,457,717
165936,17,4,13
165936,100,20,80
165936,70,21,49
165936,1104,436,668
165936,305,65,240
165936,42,16,26
165936,30,12,18
165936,1,1,0
165936,29,11,18
165936,12,4,8
165936,263,49,214
165936,3,0,3
165936,26,11,15
165945,2137,1512,625
165945,2137,1512,625
165945,734,508,226
165945,734,508,226
165945,1403,1004,399
165945,1403,1004,399
165981,2240,892,1348
165981,2240,892,1348
165981,1980,792,1188
165981,377,169,208
165981,1603,623,980
165981,260,100,160
165981,242,95,147
165981,1361,528,833
165981,815,366,449
165981,815,366,449
165981,786,355,431
165981,205,97,108
165981,581,258,323
165981,29,11,18
165981,95,37,58
165981,486,221,265
165981,1425,526,899
165981,1425,526,899
165981,1194,437,757
165981,172,72,100
165981,1022,365,657
165981,231,89,142
165981,147,58,89
165981,875,307,568
166009,69,21,48
166009,69,21,48
166009,69,21,48
166009,42,12,30
166009,27,9,18
166009,27,9,18
166009,69,21,48
166009,69,21,48
166009,69,21,48
166009,42,12,30
166009,27,9,18
166009,27,9,18
166018,1492,646,846
166018,1492,646,846
166018,1468,637,831
166018,381,153,228
166018,1087,484,603
166018,24,9,15
166018,73,34,39
166018,1014,450,564
166018,1492,646,846
166018,1492,646,846
166018,1468,637,831
166018,381,153,228
166018,1087,484,603
166018,24,9,15
166018,73,34,39
166018,1014,450,564
166027,28297,14478,13819
166027,10534,5268,5266
166027,7278,3779,3499
166027,1658,869,789
166027,5620,2910,2710
166027,3256,1489,1767
166027,17763,9210,8553
166027,13,6,7
166027,5607,2904,2703
166027,20370,10585,9785
166027,7240,3786,3454
166027,6912,3595,3317
166027,1658,869,789
166027,5254,2726,2528
166027,328,191,137
166027,13130,6799,6331
166027,13,6,7
166027,5241,2720,2521
166027,7927,3893,4034
166027,3294,1482,1812
166027,366,184,182
166027,366,184,182
166027,2928,1298,1630
166027,4633,2411,2222
166027,366,184,182
166045,188,64,124
166045,4,1,3
166045,4,1,3
166045,4,1,3
166045,184,63,121
166045,4,1,3
166045,69,30,39
166045,2,1,1
166045,2,1,1
166045,2,1,1
166045,67,29,38
166045,2,1,1
166045,119,34,85
166045,2,0,2
166045,2,0,2
166045,2,0,2
166045,117,34,83
166045,2,0,2
166054,208,154,54
166054,92,49,43
166054,92,49,43
166054,16,10,6
166054,76,39,37
166054,116,105,11
166054,15,7,8
166054,61,32,29
166054,200,148,52
166054,92,49,43
166054,92,49,43
166054,16,10,6
166054,76,39,37
166054,108,99,9
166054,15,7,8
166054,61,32,29
166054,8,6,2
166054,8,6,2
166063,30,0,30
166063,30,0,30
166063,30,0,30
166063,17,0,17
166063,13,0,13
166063,13,0,13
166063,30,0,30
166063,30,0,30
166063,30,0,30
166063,17,0,17
166063,13,0,13
166063,13,0,13
166124,2912,1449,1463
166124,2912,1449,1463
166124,2878,1438,1440
166124,719,368,351
166124,2159,1070,1089
166124,34,11,23
166124,13,7,6
166124,2146,1063,1083
166124,2877,1438,1439
166124,2877,1438,1439
166124,2877,1438,1439
166124,719,368,351
166124,2158,1070,1088
166124,13,7,6
166124,2145,1063,1082
166124,35,11,24
166124,35,11,24
166124,1,0,1
166124,1,0,1
166124,34,11,23
166124,1,0,1
166133,6740,2673,4067
166133,6740,2673,4067
166133,6370,2536,3834
166133,1542,747,795
166133,4828,1789,3039
166133,370,137,233
166133,485,203,282
166133,4343,1586,2757
166133,3272,1495,1777
166133,3272,1495,1777
166133,3205,1459,1746
166133,1066,543,523
166133,2139,916,1223
166133,67,36,31
166133,279,135,144
166133,1860,781,1079
166133,3468,1178,2290
166133,3468,1178,2290
166133,3165,1077,2088
166133,476,204,272
166133,2689,873,1816
166133,303,101,202
166133,206,68,138
166133,2483,805,1678
166276,71,10,61
166276,71,10,61
166276,71,10,61
166276,71,10,61
166276,71,10,61
166276,47,5,42
166276,47,5,42
166276,47,5,42
166276,47,5,42
166276,47,5,42
166276,24,5,19
166276,24,5,19
166276,24,5,19
166276,24,5,19
166276,24,5,19
166294,46,2,44
166294,46,2,44
166294,46,2,44
166294,23,2,21
166294,23,0,23
166294,23,0,23
166294,16,1,15
166294,16,1,15
166294,16,1,15
166294,12,1,11
166294,4,0,4
166294,4,0,4
166294,30,1,29
166294,30,1,29
166294,30,1,29
166294,11,1,10
166294,19,0,19
166294,19,0,19
166319,44,1,43
166319,44,1,43
166319,44,1,43
166319,26,0,26
166319,18,1,17
166319,18,1,17
166319,25,1,24
166319,25,1,24
166319,25,1,24
166319,18,0,18
166319,7,1,6
166319,7,1,6
166319,19,0,19
166319,19,0,19
166319,19,0,19
166319,8,0,8
166319,11,0,11
166319,11,0,11
166328,102,1,101
166328,102,1,101
166328,102,1,101
166328,27,1,26
166328,75,0,75
166328,75,0,75
166328,46,1,45
166328,46,1,45
166328,46,1,45
166328,16,1,15
166328,30,0,30
166328,30,0,30
166328,56,0,56
166328,56,0,56
166328,56,0,56
166328,11,0,11
166328,45,0,45
166328,45,0,45
166391,2081,726,1355
166391,1687,608,1079
166391,1667,602,1065
166391,485,162,323
166391,1182,440,742
166391,20,6,14
166391,394,118,276
166391,73,36,37
166391,1109,404,705
166391,1767,630,1137
166391,1649,594,1055
166391,1649,594,1055
166391,484,162,322
166391,1165,432,733
166391,118,36,82
166391,71,35,36
166391,1094,397,697
166391,314,96,218
166391,38,14,24
166391,18,8,10
166391,1,0,1
166391,17,8,9
166391,20,6,14
166391,276,82,194
166391,2,1,1
166391,15,7,8
166407,302,37,265
166407,302,37,265
166407,302,37,265
166407,3,1,2
166407,299,36,263
166407,44,7,37
166407,255,29,226
166407,266,30,236
166407,266,30,236
166407,266,30,236
166407,266,30,236
166407,12,2,10
166407,254,28,226
166407,36,7,29
166407,36,7,29
166407,36,7,29
166407,3,1,2
166407,33,6,27
166407,32,5,27
166407,1,1,0
166452,5195,929,4266
166452,1948,448,1500
166452,1785,402,1383
166452,323,74,249
166452,1462,328,1134
166452,163,46,117
166452,3247,481,2766
166452,152,30,122
166452,1310,298,1012
166452,2554,504,2050
166452,1460,336,1124
166452,1457,336,1121
166452,317,74,243
166452,1140,262,878
166452,3,0,3
166452,1094,168,926
166452,103,19,84
166452,1037,243,794
166452,2641,425,2216
166452,488,112,376
166452,328,66,262
166452,6,0,6
166452,322,66,256
166452,160,46,114
166452,2153,313,1840
166452,49,11,38
166452,273,55,218
166489,265,105,160
166489,58,25,33
166489,58,25,33
166489,12,7,5
166489,46,18,28
166489,207,80,127
166489,6,1,5
166489,40,17,23
166489,249,100,149
166489,55,24,31
166489,55,24,31
166489,12,7,5
166489,43,17,26
166489,194,76,118
166489,6,1,5
166489,37,16,21
166489,16,5,11
166489,3,1,2
166489,3,1,2
166489,3,1,2
166489,13,4,9
166489,3,1,2
166498,102,7,95
166498,102,7,95
166498,102,7,95
166498,76,4,72
166498,26,3,23
166498,26,3,23
166498,74,4,70
166498,74,4,70
166498,74,4,70
166498,58,3,55
166498,16,1,15
166498,16,1,15
166498,28,3,25
166498,28,3,25
166498,28,3,25
166498,18,1,17
166498,10,2,8
166498,10,2,8
166513,16932,10017,6915
166513,12734,7777,4957
166513,11830,7217,4613
166513,1650,1057,593
166513,10180,6160,4020
166513,904,560,344
166513,4198,2240,1958
166513,1289,729,560
166513,8891,5431,3460
166513,10322,6336,3986
166513,9034,5581,3453
166513,8889,5470,3419
166513,1626,1042,584
166513,7263,4428,2835
166513,145,111,34
166513,1288,755,533
166513,950,543,407
166513,6313,3885,2428
166513,6610,3681,2929
166513,3700,2196,1504
166513,2941,1747,1194
166513,24,15,9
166513,2917,1732,1185
166513,759,449,310
166513,2910,1485,1425
166513,339,186,153
166513,2578,1546,1032
166586,38,2,36
166586,38,2,36
166586,38,2,36
166586,5,1,4
166586,33,1,32
166586,33,1,32
166586,30,2,28
166586,30,2,28
166586,30,2,28
166586,4,1,3
166586,26,1,25
166586,26,1,25
166586,8,0,8
166586,8,0,8
166586,8,0,8
166586,1,0,1
166586,7,0,7
166586,7,0,7
166595,60,6,54
166595,60,6,54
166595,60,6,54
166595,10,3,7
166595,50,3,47
166595,50,3,47
166595,39,6,33
166595,39,6,33
166595,39,6,33
166595,8,3,5
166595,31,3,28
166595,31,3,28
166595,21,0,21
166595,21,0,21
166595,21,0,21
166595,2,0,2
166595,19,0,19
166595,19,0,19
166601,266,73,193
166601,266,73,193
166601,173,41,132
166601,24,3,21
166601,149,38,111
166601,93,32,61
166601,13,4,9
166601,136,34,102
166601,130,34,96
166601,130,34,96
166601,130,34,96
166601,20,3,17
166601,110,31,79
166601,9,4,5
166601,101,27,74
166601,136,39,97
166601,136,39,97
166601,43,7,36
166601,4,0,4
166601,39,7,32
166601,93,32,61
166601,4,0,4
166601,35,7,28
166629,28518,14467,14051
166629,22134,11260,10874
166629,21672,11067,10605
166629,4686,2407,2279
166629,16986,8660,8326
166629,462,193,269
166629,6384,3207,3177
166629,1468,732,736
166629,15518,7928,7590
166629,22808,11665,11143
166629,20505,10597,9908
166629,20384,10557,9827
166629,4683,2406,2277
166629,15701,8151,7550
166629,121,40,81
166629,2303,1068,1235
166629,1181,638,543
166629,14520,7513,7007
166629,5710,2802,2908
166629,1629,663,966
166629,1288,510,778
166629,3,1,2
166629,1285,509,776
166629,341,153,188
166629,4081,2139,1942
166629,287,94,193
166629,998,415,583
166638,16277,6664,9613
166638,12366,5438,6928
166638,11786,5154,6632
166638,1413,703,710
166638,10373,4451,5922
166638,580,284,296
166638,3911,1226,2685
166638,1719,707,1012
166638,8654,3744,4910
166638,9999,4329,5670
166638,8759,3926,4833
166638,8642,3864,4778
166638,1313,641,672
166638,7329,3223,4106
166638,117,62,55
166638,1240,403,837
166638,1244,540,704
166638,6085,2683,3402
166638,6278,2335,3943
166638,3607,1512,2095
166638,3144,1290,1854
166638,100,62,38
166638,3044,1228,1816
166638,463,222,241
166638,2671,823,1848
166638,475,167,308
166638,2569,1061,1508
166647,5377,2464,2913
166647,5377,2464,2913
166647,4573,2150,2423
166647,1219,643,576
166647,3354,1507,1847
166647,804,314,490
166647,224,94,130
166647,3130,1413,1717
166647,1961,1078,883
166647,1961,1078,883
166647,1862,1022,840
166647,656,378,278
166647,1206,644,562
166647,99,56,43
166647,102,48,54
166647,1104,596,508
166647,3416,1386,2030
166647,3416,1386,2030
166647,2711,1128,1583
166647,563,265,298
166647,2148,863,1285
166647,705,258,447
166647,122,46,76
166647,2026,817,1209
166656,6548,2203,4345
166656,3897,1286,2611
166656,3808,1278,2530
166656,912,310,602
166656,2896,968,1928
166656,89,8,81
166656,2651,917,1734
166656,217,56,161
166656,2679,912,1767
166656,6042,2111,3931
166656,3723,1257,2466
166656,3681,1257,2424
166656,912,310,602
166656,2769,947,1822
166656,42,0,42
166656,2319,854,1465
166656,164,51,113
166656,2605,896,1709
166656,506,92,414
166656,174,29,145
166656,127,21,106
166656,127,21,106
166656,47,8,39
166656,332,63,269
166656,53,5,48
166656,74,16,58
166674,2264,697,1567
166674,2120,634,1486
166674,1861,559,1302
166674,367,97,270
166674,1494,462,1032
166674,259,75,184
166674,144,63,81
166674,127,41,86
166674,1367,421,946
166674,1793,559,1234
166674,1677,504,1173
166674,1676,504,1172
166674,366,97,269
166674,1310,407,903
166674,1,0,1
166674,116,55,61
166674,121,37,84
166674,1189,370,819
166674,471,138,333
166674,443,130,313
166674,185,55,130
166674,1,0,1
166674,184,55,129
166674,258,75,183
166674,28,8,20
166674,6,4,2
166674,178,51,127
166683,11301,7139,4162
166683,4528,2487,2041
166683,4510,2475,2035
166683,1115,609,506
166683,3395,1866,1529
166683,18,12,6
166683,6773,4652,2121
166683,19,14,5
166683,3376,1852,1524
166683,11138,7025,4113
166683,4499,2470,2029
166683,4485,2460,2025
166683,1115,609,506
166683,3370,1851,1519
166683,14,10,4
166683,6639,4555,2084
166683,19,14,5
166683,3351,1837,1514
166683,163,114,49
166683,29,17,12
166683,25,15,10
166683,25,15,10
166683,4,2,2
166683,134,97,37
166683,25,15,10
166692,1476,1296,180
166692,1376,1214,162
166692,1362,1205,157
166692,332,278,54
166692,1030,927,103
166692,14,9,5
166692,100,82,18
166692,49,45,4
166692,981,882,99
166692,1333,1180,153
166692,1333,1180,153
166692,1333,1180,153
166692,332,278,54
166692,1001,902,99
166692,49,45,4
166692,952,857,95
166692,143,116,27
166692,43,34,9
166692,29,25,4
166692,29,25,4
166692,14,9,5
166692,100,82,18
166692,29,25,4
166708,1161,465,696
166708,1161,465,696
166708,1056,435,621
166708,1056,435,621
166708,105,30,75
166708,105,30,75
166717,652,138,514
166717,652,138,514
166717,478,105,373
166717,478,105,373
166717,174,33,141
166717,174,33,141
166805,91,81,10
166805,91,81,10
166805,91,81,10
166805,44,43,1
166805,47,38,9
166805,47,38,9
166805,26,23,3
166805,26,23,3
166805,26,23,3
166805,14,13,1
166805,12,10,2
166805,12,10,2
166805,65,58,7
166805,65,58,7
166805,65,58,7
166805,30,30,0
166805,35,28,7
166805,35,28,7
166823,8272,3581,4691
166823,8272,3581,4691
166823,7034,3055,3979
166823,1860,950,910
166823,5174,2105,3069
166823,1238,526,712
166823,465,170,295
166823,4709,1935,2774
166823,3618,1815,1803
166823,3618,1815,1803
166823,3471,1724,1747
166823,1281,695,586
166823,2190,1029,1161
166823,147,91,56
166823,223,97,126
166823,1967,932,1035
166823,4654,1766,2888
166823,4654,1766,2888
166823,3563,1331,2232
166823,579,255,324
166823,2984,1076,1908
166823,1091,435,656
166823,242,73,169
166823,2742,1003,1739
166850,3067,1478,1589
166850,2758,1397,1361
166850,2722,1368,1354
166850,794,386,408
166850,1928,982,946
166850,36,29,7
166850,309,81,228
166850,85,45,40
166850,1843,937,906
166850,2790,1364,1426
166850,2604,1306,1298
166850,2602,1305,1297
166850,794,386,408
166850,1808,919,889
166850,2,1,1
166850,186,58,128
166850,83,45,38
166850,1725,874,851
166850,277,114,163
166850,154,91,63
166850,120,63,57
166850,120,63,57
166850,34,28,6
166850,123,23,100
166850,2,0,2
166850,118,63,55
166869,1096,184,912
166869,162,22,140
166869,160,21,139
166869,160,21,139
166869,2,1,1
166869,934,162,772
166869,160,21,139
166869,784,124,660
166869,162,22,140
166869,160,21,139
166869,160,21,139
166869,2,1,1
166869,622,102,520
166869,160,21,139
166869,312,60,252
166869,312,60,252
166887,9702,4211,5491
166887,9702,4211,5491
166887,8871,3867,5004
166887,2034,978,1056
166887,6837,2889,3948
166887,831,344,487
166887,745,321,424
166887,6092,2568,3524
166887,3619,1746,1873
166887,3619,1746,1873
166887,3567,1717,1850
166887,1118,547,571
166887,2449,1170,1279
166887,52,29,23
166887,304,153,151
166887,2145,1017,1128
166887,6083,2465,3618
166887,6083,2465,3618
166887,5304,2150,3154
166887,916,431,485
166887,4388,1719,2669
166887,779,315,464
166887,441,168,273
166887,3947,1551,2396
166911,392,106,286
166911,392,106,286
166911,378,100,278
166911,103,22,81
166911,275,78,197
166911,14,6,8
166911,18,7,11
166911,257,71,186
166911,379,104,275
166911,379,104,275
166911,373,98,275
166911,102,22,80
166911,271,76,195
166911,6,6,0
166911,18,7,11
166911,253,69,184
166911,13,2,11
166911,13,2,11
166911,5,2,3
166911,1,0,1
166911,4,2,2
166911,8,0,8
166911,4,2,2
166939,2251,12,2239
166939,2183,2,2181
166939,2154,0,2154
166939,513,0,513
166939,1641,0,1641
166939,29,2,27
166939,68,10,58
166939,58,0,58
166939,1583,0,1583
166939,2188,8,2180
166939,2151,0,2151
166939,2136,0,2136
166939,511,0,511
166939,1625,0,1625
166939,15,0,15
166939,37,8,29
166939,57,0,57
166939,1568,0,1568
166939,63,4,59
166939,32,2,30
166939,18,0,18
166939,2,0,2
166939,16,0,16
166939,14,2,12
166939,31,2,29
166939,1,0,1
166939,15,0,15
166948,1288,442,846
166948,1268,436,832
166948,1261,433,828
166948,307,110,197
166948,954,323,631
166948,7,3,4
166948,20,6,14
166948,116,30,86
166948,838,293,545
166948,1176,419,757
166948,1167,416,751
166948,1167,416,751
166948,307,110,197
166948,860,306,554
166948,9,3,6
166948,102,29,73
166948,758,277,481
166948,112,23,89
166948,101,20,81
166948,94,17,77
166948,94,17,77
166948,7,3,4
166948,11,3,8
166948,14,1,13
166948,80,16,64
166957,4734,1671,3063
166957,4734,1671,3063
166957,4222,1470,2752
166957,915,423,492
166957,3307,1047,2260
166957,512,201,311
166957,321,108,213
166957,2986,939,2047
166957,2000,826,1174
166957,2000,826,1174
166957,1906,795,1111
166957,596,289,307
166957,1310,506,804
166957,94,31,63
166957,140,65,75
166957,1170,441,729
166957,2734,845,1889
166957,2734,845,1889
166957,2316,675,1641
166957,319,134,185
166957,1997,541,1456
166957,418,170,248
166957,181,43,138
166957,1816,498,1318
166975,210,57,153
166975,210,57,153
166975,210,57,153
166975,75,18,57
166975,135,39,96
166975,135,39,96
166975,85,25,60
166975,85,25,60
166975,85,25,60
166975,30,8,22
166975,55,17,38
166975,55,17,38
166975,125,32,93
166975,125,32,93
166975,125,32,93
166975,45,10,35
166975,80,22,58
166975,80,22,58
166984,651,181,470
166984,484,133,351
166984,340,98,242
166984,54,16,38
166984,286,82,204
166984,144,35,109
166984,167,48,119
166984,32,15,17
166984,254,67,187
166984,563,163,400
166984,404,118,286
166984,320,91,229
166984,54,16,38
166984,266,75,191
166984,84,27,57
166984,159,45,114
166984,29,13,16
166984,237,62,175
166984,88,18,70
166984,80,15,65
166984,20,7,13
166984,20,7,13
166984,60,8,52
166984,8,3,5
166984,3,2,1
166984,17,5,12
167020,369,44,325
167020,369,44,325
167020,369,44,325
167020,86,9,77
167020,283,35,248
167020,283,35,248
167020,369,44,325
167020,369,44,325
167020,369,44,325
167020,86,9,77
167020,283,35,248
167020,283,35,248
167039,27,2,25
167039,27,2,25
167039,27,2,25
167039,11,1,10
167039,16,1,15
167039,16,1,15
167039,27,2,25
167039,27,2,25
167039,27,2,25
167039,11,1,10
167039,16,1,15
167039,16,1,15
167057,813,430,383
167057,431,253,178
167057,410,240,170
167057,96,56,40
167057,314,184,130
167057,21,13,8
167057,382,177,205
167057,13,6,7
167057,301,178,123
167057,749,393,356
167057,396,231,165
167057,393,230,163
167057,93,54,39
167057,300,176,124
167057,3,1,2
167057,353,162,191
167057,12,5,7
167057,288,171,117
167057,64,37,27
167057,35,22,13
167057,17,10,7
167057,3,2,1
167057,14,8,6
167057,18,12,6
167057,29,15,14
167057,1,1,0
167057,13,7,6
167093,502,137,365
167093,502,137,365
167093,498,135,363
167093,498,135,363
167093,4,2,2
167093,4,2,2
167181,179,42,137
167181,179,42,137
167181,132,30,102
167181,132,30,102
167181,47,12,35
167181,47,12,35
167215,964,408,556
167215,964,408,556
167215,676,282,394
167215,676,282,394
167215,288,126,162
167215,288,126,162
167224,66,20,46
167224,66,20,46
167224,66,20,46
167224,17,5,12
167224,49,15,34
167224,49,15,34
167224,66,20,46
167224,66,20,46
167224,66,20,46
167224,17,5,12
167224,49,15,34
167224,49,15,34
167251,962,426,536
167251,962,426,536
167251,961,425,536
167251,268,121,147
167251,693,304,389
167251,1,1,0
167251,41,21,20
167251,652,283,369
167251,851,382,469
167251,851,382,469
167251,851,382,469
167251,267,120,147
167251,584,262,322
167251,36,19,17
167251,548,243,305
167251,111,44,67
167251,111,44,67
167251,110,43,67
167251,1,1,0
167251,109,42,67
167251,1,1,0
167251,5,2,3
167251,104,40,64
167260,1459,854,605
167260,1281,761,520
167260,1260,746,514
167260,380,245,135
167260,880,501,379
167260,21,15,6
167260,178,93,85
167260,58,25,33
167260,822,476,346
167260,1138,705,433
167260,1100,682,418
167260,1099,681,418
167260,379,244,135
167260,720,437,283
167260,1,1,0
167260,38,23,15
167260,49,22,27
167260,671,415,256
167260,321,149,172
167260,181,79,102
167260,161,65,96
167260,1,1,0
167260,160,64,96
167260,20,14,6
167260,140,70,70
167260,9,3,6
167260,151,61,90
167288,1716,684,1032
167288,1538,612,926
167288,1483,587,896
167288,275,92,183
167288,1208,495,713
167288,55,25,30
167288,178,72,106
167288,128,49,79
167288,1080,446,634
167288,1374,551,823
167288,1353,546,807
